index,Symbol,Name
10525,MEILZ,METHES ENERGIES
10526,MEIP,MEI Pharma Incorporated
10527,MEIP,"MEI Pharma,"
10528,MEIP,MEI Pharma
10529,MEIP,"MEI Pharma, Inc."
10530,MEIP,MEI Pharma
10531,MELA,"MELA Sciences,"
10532,MELA,MELA Sciences
10533,MELA,MELA Sciences
10534,MELA,"MELA Sciences, Inc"
10535,MELI,MercadoLibre
10536,MELI,"MercadoLibre, Inc."
10537,MELI,MercadoLibre Incorporated
10538,MELR,Melrose Bancorp
10539,MELR,Melrose Ban
10540,MELR,"Melrose Bancorp, Inc."
10541,MELR,Melrose Bancorp Incorporated
10542,MELR,Melrose Ban
10543,MELR,"Melrose Bancorp,"
10544,MEN,"Blackrock MuniEnhanced Fund, Inc."
10545,MEN,Blackrock MuniEnhanced
10546,MEN,"Blackrock MuniEnhanced Fund,"
10547,MEP,"Midcoast Energy Partners, L.P."
10548,MEP,Midcoast Energy
10549,MEP,"Midcoast Energy Partners,"
10550,MET,"MetLife, Inc."
10551,MET,Met Life
10552,MET,"MetLife, Inc. "
10553,MET,"MetLife,"
10554,MFA,"MFA Financial, Inc."
10555,MFA,"MFA Financial,"
10556,MFC,Manulife Financial Corp
10557,MFC,Manulife
10558,MFC,Manulife Financial
10559,MFD,Macquarie/First Trust
10560,MFD,Macquarie/First Trust Global
10561,MFD,Macquarie/First
10562,MFD,Macquarie First
10563,MFG,"Mizuho Financial Group,"
10564,MFG,"Mizuho Financial Group, Inc."
10565,MFG,Mizuho Financial
10566,MFG,Mizuho
10567,MFL,Blackrock MuniHoldings Investment Quality Fund
10568,MFL,Blackrock MuniHoldings Investment
10569,MFM,MFS Municipal Income Trust
10570,MFM,MFS Municipal
10571,MFM,MFS Municipal Income
10572,MFO,"MFA Financial, Inc."
10573,MFO,"MFA Financial,"
10574,MFT,Blackrock MuniYield Investment QualityFund
10575,MFT,Blackrock MuniYield
10576,MFT,Blackrock MuniYield Investment
10577,MFV,MFS Special
10578,MFV,MFS Special Value Trust
10579,MFV,MFS Special Value
10580,MG,Mistras Group
10581,MG,Mistras Group Inc
10582,MGA,"Magna International, Inc."
10583,MGA,"Magna International,"
10584,MGF,MFS Government Markets Income Trust
10585,MGF,MFS Government
10586,MGF,MFS Government Markets
10587,MGM,MGM Resorts International
10588,MGM,MGM
10589,MGM,MGM Resorts
10590,MGR,"Affiliated Managers Group, Inc."
10591,MGR,"Affiliated Managers Group,"
10592,MGU,Macquarie Global Infrastructure Total Return Fund Inc.
10593,MGU,Macquarie Global
10594,MGU,Macquarie Global Infrastructure
10595,MHD,"Blackrock MuniHoldings Fund, Inc."
10596,MHD,"Blackrock MuniHoldings Fund,"
10597,MHF,"Western Asset Municipal High Income Fund, Inc."
10598,MHF,Western Asset Municipal
10599,MHFI,"McGraw Hill Financial, Inc."
10600,MHFI,McGraw
10601,MHFI,McGraw Hill
10602,MHFI,"McGraw Hill Financial,"
10603,MHG,Marine Harvest ASA
10604,MHG,Marine Harvest
10605,MHI,Pioneer Municipal High Income Trust
10606,MHI,Pioneer Municipal
10607,MHI,Pioneer Municipal High
10608,MHK,"Mohawk Industries, Inc."
10609,MHK,"Mohawk Industries,"
10610,MHN,"Blackrock MuniHoldings New York Quality Fund, Inc."
10611,MHN,Blackrock MuniHoldings New
10612,MHNA,"Maiden Holdings, Ltd."
10613,MHNA,"Maiden Holdings,"
10614,MHO,M I Homes
10615,MHO,"M/I Homes,"
10616,MHO,"M/I Homes, Inc."
10617,MHR,Magnum Hunter Resources Corporation
10618,MHR,Magnum Hunter
10619,MHR,Magnum Hunter Resources
10620,MHY,"Western Asset Managed High Income Fund, Inc."
10621,MHY,Western Asset Managed
10622,MIC,Macquarie Infrastructure Company
10623,MIC,Macquarie Infrastructure
10624,MIE,"Cohen & Steers MLP Income and Energy Opportunity Fund, Inc."
10625,MIE,Cohen & Steers
10626,MIL,MFC Industrial Ltd.
10627,MIL,MFC Industrial
10628,MILL,Miller Energy
10629,MILL,"Miller Energy Resources, Inc."
10630,MILL,"Miller Energy Resources,"
10631,MIN,MFS Intermediate Income Trust
10632,MIN,MFS Intermediate
10633,MIN,MFS Intermediate Income
10634,MITT,"AG Mortgage Investment Trust, Inc."
10635,MITT,AG Mortgage
10636,MITT,AG Mortgage Investment
10637,MIXT,MiX Telematics Limited
10638,MIXT,MiX Telematics
10639,MIY,"Blackrock MuniYield Michigan Quality Fund, Inc."
10640,MIY,Blackrock MuniYield Michigan
10641,MJN,Mead Johnson Nutrition Company
10642,MJN,Mead Johnson Nutrition
10643,MJN,Mead Johnson
10644,MKC,"McCormick & Company, Incorporated"
10645,MKC,McCormick
10646,MKC,McCormick &
10647,MKC,"McCormick & Company,"
10648,MKL,Markel Corporation
10649,MKL,Markel
10650,MKL,Markel Corporation
10651,MLI,"Mueller Industries, Inc."
10652,MLI,"Mueller Industries,"
10653,MLM,"Martin Marietta Materials, Inc."
10654,MLM,Martin Marietta
10655,MLM,"Martin Marietta Materials,"
10656,MLP,Maui Land
10657,MLP,"Maui Land & Pineapple Company, Inc."
10658,MLP,Maui Land & Pineapple
10659,MLP,Maui Land and Pineapple
10660,MLR,"Miller Industries, Inc."
10661,MLR,"Miller Industries,"
10662,MM,"Millennial Media, Inc."
10663,MM,"Millennial Media,"
10664,MMC,"Marsh & McLennan Companies, Inc."
10665,MMC,Marsh and McLennan
10666,MMC,Marsh & McLennan
10667,MMD,MainStay DefinedTerm Municipal Opportunities Fund
10668,MMD,MainStay DefinedTerm
10669,MMD,MainStay DefinedTerm Municipal
10670,MMI,"Marcus & Millichap, Inc."
10671,MMI,"Marcus & Millichap,"
10672,MMM,3M Company
10673,MMM,3M
10674,MMM,3M Company
10675,MMP,Magellan Midstream Partners
10676,MMP,Magellan Midstream
10677,MMP,Magellan Midstream Partners L.P.
10678,MMS,"Maximus, Inc."
10679,MMS,"Maximus,"
10680,MMS,"Maximus, Inc. "
10681,MMT,MFS Multimarket Income Trust
10682,MMT,MFS Multimarket
10683,MMT,MFS Multimarket Income
10684,MMU,Western Asset
10685,MMU,Western Asset Managed
10686,MMU,"Western Asset Managed Municipals Fund, Inc."
10687,MN,"Manning & Napier,"
10688,MN,"Manning & Napier, Inc."
10689,MNE,Blackrock Muni New
10690,MNE,Blackrock Muni New York Intermediate Duration Fund Inc
10691,MNI,McClatchy Company (The)
10692,MNI,McClatchy Company
10693,MNI,McClatchy
10694,MNI,The McClatchy Company
10695,MNK,Mallinckrodt
10696,MNK,Mallinckrodt plc
10697,MNP,"Western Asset Municipal Partners Fund, Inc."
10698,MNP,Western Asset Municipal
10699,MNR,Monmouth Real Estate Investment Corporation
10700,MNR,Monmouth Real Estate
10701,MO,Altria Group
10702,MO,Altria Group
10703,MO,Altria
10704,MOD,Modine Manufacturing
10705,MOD,Modine
10706,MOD,Modine Manufacturing Company
10707,MODN,"Model N, Inc."
10708,MODN,"Model N,"
10709,MOG.A,Moog Inc.
10710,MOG.A,Moog
10711,MOG.A,Moog Inc.
10712,MOH,Molina Healthcare Inc
10713,MOH,Molina
10714,MOH,Molina Healthcare
10715,MON,Monsanto
10716,MON,Monsanto Company
10717,MON,Monsanto Company
10718,MORE          ,"Monogram Residential Trust,"
10719,MORE          ,Monogram Residential
10720,MORE          ,"Monogram Residential Trust, Inc."
10721,MOS,Mosaic Company (The)
10722,MOS,Mosaic Company
10723,MOV,Movado Group Inc.
10724,MOV,Movado
10725,MOV,Movado Group
10726,MPA,Blackrock MuniYield Pennsylvania Quality Fund
10727,MPA,Blackrock MuniYield Pennsylvania
10728,MPC,Marathon Petroleum Corporation
10729,MPC,Marathon Petroleum
10730,MPG,Metaldyne Performance Group
10731,MPG,Metaldyne Performance
10732,MPG,Metaldyne
10733,MPG,Metaldyne Performance Group Inc.
10734,MPLX,MPLX LP
10735,MPLX,MPLX
10736,MPLX,MPLX LP
10737,MPO,"Midstates Petroleum Company, Inc."
10738,MPO,Midstates Petroleum
10739,MPO,"Midstates Petroleum Company,"
10740,MPV,Babson Capital Participation
10741,MPV,Babson Capital Participation Investors
10742,MPV,Babson Capital
10743,MPW,"Medical Properties Trust,"
10744,MPW,Medical Properties
10745,MPW,"Medical Properties Trust, Inc."
10746,MPX,Marine Products Corporation
10747,MPX,Marine Products
10748,MP^D,Mississippi Power
10749,MP^D,Mississippi Power Company
10750,MQT,"Blackrock MuniYield Quality Fund II, Inc."
10751,MQT,Blackrock MuniYield Quality
10752,MQY,"Blackrock MuniYield Quality Fund, Inc."
10753,MR,Mindray Medical
10754,MR,Mindray Medical International Limited
10755,MR,Mindray
10756,MR,Mindray Medical International
10757,MRC,MRC Global Inc.
10758,MRC,MRC
10759,MRC,MRC Global
10760,MRGE,Merge Healthcare Incorporated.
10761,MRGE,Merge Healthcare
10762,MRGE,Merge Healthcare .
10763,MRGE,Merge Healthcare inc.
10764,MRH,Montpelier Re Holdings Ltd.
10765,MRH,Montpelier Re
10766,MRH,Montpelier Re Holdings
10767,MRIN,Marin Software Incorporated
10768,MRIN,Marin Software
10769,MRK,Merck
10770,MRK,"Merck & Company, Inc."
10771,MRK,"Merck & Company,"
10772,MRKT,Markit
10773,MRKT,Markit Ltd.
10774,MRLN,Marlin Business Services
10775,MRLN,Marlin Business Services Corp.
10776,MRLN,Marlin Business Services  Corporation
10777,MRLN,Marlin Business
10778,MRNS,"Marinus Pharmaceuticals,"
10779,MRNS,Marinus
10780,MRNS,Marinus Pharma
10781,MRNS,Marinus Pharmaceuticals Incorporated
10782,MRNS,Marinus Pharmaceuticals
10783,MRNS,Marinus Pharmaceuticals
10784,MRNS,"Marinus Pharmaceuticals, Inc."
10785,MRO,Marathon Oil Corporation
10786,MRO,Marathon Oil
10787,MRTN,Marten Transport
10788,MRTN,"Marten Transport, Ltd."
10789,MRTN,"Marten Transport,"
10790,MRTX,Mirati Therapeutics
10791,MRTX,Mirati
10792,MRTX,Mirati Therapeutics
10793,MRTX,"Mirati Therapeutics, Inc."
10794,MRTX,Mirati Therapeutics Incorporated
10795,MRTX,"Mirati Therapeutics,"
10796,MRVC,MRV Communications
10797,MRVC,"MRV Communications, Inc."
10798,MRVC,MRV Comm
10799,MRVC,MRV Communications
10800,MRVC,"MRV Communications,"
10801,MRVC,MRV Communications Incorporated
10802,MRVL,Marvell Technology
10803,MRVL,Marvell Technology Group Ltd.
10804,MRVL,Marvell Technology
10805,MRVL,Marvell
10806,MRVL,Marvell
10807,MS,Morgan Stanley
10808,MS,Morgan Stanley
10809,MSA,MSA Safety Incorporporated
10810,MSA,MSA Safety
10811,MSB,Mesabi Trust
10812,MSB,Mesabi
10813,MSB,Mesabi Trust
10814,MSBF,MSB Financial
10815,MSBF,MSB Financial Corp.
10816,MSBF,MSB Financial
10817,MSBF,MSB Financial  Corporation
10818,MSCA,Main Street Capital
10819,MSCA,Main Street Capital Corporation
10820,MSCC,Microsemi corp
10821,MSCC,Microsemi Corporation
10822,MSCC,Microsemi
10823,MSCI,MSCI Inc
10824,MSCI,MSCI
10825,MSCI,MSCI Inc
10826,MSD,"Morgan Stanley Emerging Markets Debt Fund, Inc."
10827,MSEX,Middlesex Water co
10828,MSEX,Middlesex Water
10829,MSEX,Middlesex Water
10830,MSEX,Middlesex Water Company
10831,MSFG,MainSource Financial Group Incorporated
10832,MSFG,MainSource Financial
10833,MSFG,MainSource Financial
10834,MSFG,"MainSource Financial Group, Inc."
10835,MSFT,Microsoft
10836,MSFT,Microsoft corp
10837,MSFT,Microsoft Corporation
10838,MSG,The Madison Square Garden co
10839,MSG,Madison Square Garden Co
10840,MSG,Madison Square Garden Company
10841,MSG,The Madison Square Garden Company
10842,MSI,"Motorola Solutions, Inc."
10843,MSI,Motorola
10844,MSI,"Motorola Solutions,"
10845,MSL,MidSouth Bancorp
10846,MSL,MidSouth
10847,MSL,MidSouth Bancorp
10848,MSLI,Merus Labs International
10849,MSLI,Merus Labs International Inc.
10850,MSLI,Merus Labs International Incorporated
10851,MSLI,Merus Labs
10852,MSM,"MSC Industrial Direct Company, Inc."
10853,MSM,MSC Industrial
10854,MSM,MSC Industrial Direct
10855,MSO,Martha Stewart Living
10856,MSO,Martha Stewart
10857,MSO,"Martha Stewart Living Omnimedia, Inc."
10858,MSON,MISONIX Incorporated
10859,MSON,MISONIX
10860,MSON,"MISONIX, Inc."
10861,MSP,Madison Strategic Sector
10862,MSP,Madison Strategic Sector Premium Fund
10863,MSTR,MicroStrategy inc
10864,MSTR,MicroStrategy Incorporated
10865,MSTR,MicroStrategy
10866,MT,ArcelorMittal
10867,MT,Arcelor Mittal
10868,MTB,M&T Bank Corporation
10869,MTB,M&T
10870,MTB,M&T Bank
10871,MTBC,"Medical Transcription Billing,  Corporation"
10872,MTBC,"Medical Transcription Billing, Corp."
10873,MTBC,Medical Transcription Billing
10874,MTD,"Mettler-Toledo International,"
10875,MTD,"Mettler-Toledo International, Inc."
10876,MTD,Mettler Toledo
10877,MTD,Mettler Toledo Intl
10878,MTD,Mettler-Toledo
10879,MTDR,Matador Resources
10880,MTDR,Matador Resources Company
10881,MTEX,Mannatech
10882,MTEX,"Mannatech, Incorporated"
10883,MTEX,"Mannatech, inc"
10884,MTG,MGIC
10885,MTG,MGIC Investment
10886,MTG,MGIC Investment Corporation
10887,MTGE,American Capital Mortgage Investment Corp.
10888,MTGE,American Capital Mortgage Investment  Corporation
10889,MTGE,American Capital Mortgage
10890,MTGE,American Capital Mortgage Investment
10891,MTGEP,American Capital Mortgage Investment
10892,MTGEP,American Capital Mortgage Investment Corp.
10893,MTGEP,American Capital Mortgage Investment  Corporation
10894,MTH,Meritage Corporation
10895,MTH,Meritage Corporation
10896,MTH,Meritage
10897,MTL,Mechel OAO
10898,MTL,Mechel
10899,MTL,Mechel OAO
10900,MTLS,Materialise
10901,MTLS,Materialise NV
10902,MTN,"Vail Resorts, Inc."
10903,MTN,"Vail Resorts,"
10904,MTOR,"Meritor, Inc."
10905,MTOR,"Meritor,"
10906,MTOR,"Meritor, Inc. "
10907,MTR,Mesa Royalty Trust
10908,MTR,Mesa Royalty
10909,MTRN,Materion Corporation
10910,MTRN,Materion Corporation
10911,MTRN,Materion
10912,MTRX,Matrix Service
10913,MTRX,Matrix Service co
10914,MTRX,Matrix Service Company
10915,MTRX,Matrix Service
10916,MTS,Montgomery Street
10917,MTS,Montgomery Street Income
10918,MTS,"Montgomery Street Income Securities, Inc."
10919,MTSC,MTS Systems
10920,MTSC,MTS Systems corp
10921,MTSC,MTS Systems Corporation
10922,MTSC,MTS Systems
10923,MTSC,MTS
10924,MTSC,MTS
10925,MTSI,"M/A-COM Technology Solutions Holdings, Inc."
10926,MTSI,M/A-COM Technology
10927,MTSI,MACOM Tech
10928,MTSI,M A COM
10929,MTSI,MA COM
10930,MTSI,M/A-COM Technology Solutions Holdings Incorporated
10931,MTSI,MACOM
10932,MTSI,M/A-COM Technology Solutions
10933,MTSL,MER Telemanagement Solutions
10934,MTSL,MER Telemanagement Solutions Ltd.
10935,MTSL,MER Telemanagement
10936,MTSN,Mattson
10937,MTSN,"Mattson Technology, Inc."
10938,MTSN,Mattson Technology Incorporated
10939,MTSN,Mattson Technology
10940,MTSN,Mattson Tech
10941,MTT,Western Asset Municipal Defined Opportunity Trust Inc
10942,MTT,Western Asset Municipal
10943,MTU,Mitsubishi UFJ Financial Group Inc
10944,MTU,Mitsubishi UFJ
10945,MTU,Mitsubishi UFJ Financial
10946,MTW,"Manitowoc Company, Inc. (The)"
10947,MTW,Manitowoc
10948,MTW,"Manitowoc Company, Inc."
10949,MTW,"Manitowoc Company,"
10950,MTX,Minerals Tech Inc.
10951,MTX,Minerals Technologies
10952,MTX,Minerals Technologies Inc.
10953,MTX,Minerals Tech
10954,MTZ,"MasTec, Inc."
10955,MTZ,"MasTec, Inc. "
10956,MTZ,"MasTec,"
10957,MU,Micron Technology
10958,MU,"Micron Technology, Inc."
10959,MU,Micron Technology Incorporated
10960,MU,Micron
10961,MU,Micron Tech
10962,MULT,AdvisorShares Sunrise Global Multi-Strategy ETF
10963,MUR,Murphy Oil Corporation
10964,MUR,Murphy Oil
10965,MUSA,Murphy USA Inc.
10966,MUSA,Murphy USA
10967,MUX,McEwen Mining Inc.
10968,MUX,McEwen Mining
10969,MUX,McEwen
10970,MVC,"MVC Capital,"
10971,MVC,"MVC Capital, Inc."
10972,MVIR,MultiVir
10973,MVIR,MultiVir Inc.
10974,MVIR,MultiVir Incorporated
10975,MVIS,Microvision Incorporated
10976,MVIS,Microvision
10977,MVIS,"Microvision, Inc."
10978,MVO,MV Oil Trust
10979,MVO,MV Oil
10980,MW,"Mens Wearhouse,"
10981,MW,The Mens Warehouse
10982,MW,Mens
10983,MW,"Mens Wearhouse, Inc."
10984,MW,"Mens Wearhouse, Inc. (The)"
10985,MWA,MUELLER WATER
10986,MWA,MUELLER WATER PRODUCTS
10987,MWE,"MarkWest Energy Partners,"
10988,MWE,MarkWest Energy
10989,MWE,MarkWest
10990,MWE,"MarkWest Energy Partners, LP"
10991,MWW,"Monster Worldwide,"
10992,MWW,"Monster Worldwide, Inc."
10993,MX,MagnaChip Semiconductor
10994,MX,MagnaChip
10995,MX,MagnaChip Semiconductor Corporation
10996,MXE,Mexico Equity and Income
10997,MXE,"Mexico Equity and Income Fund, Inc"
10998,MXF,"The Mexico Fund, Inc."
10999,MXF,"The Mexico Fund,"
11000,MXF,"Mexico Fund, Inc. (The)"
11001,MXIM,"Maxim Integrated Products, Inc."
11002,MXIM,Maxim Integrated Products Incorporated
11003,MXIM,Maxim Integrated Products
11004,MXIM,Maxim Integrated
11005,MXL,"MaxLinear, Inc"
11006,MXL,"MaxLinear,"
11007,MXPT,"MaxPoint Interactive, Inc."
11008,MXPT,MaxPoint
11009,MXPT,"MaxPoint Interactive,"
11010,MXWL,Maxwell Tech
11011,MXWL,Maxwell Technologies
11012,MXWL,Maxwell Technologies Incorporated
11013,MXWL,"Maxwell Technologies, Inc."
11014,MXWL,Maxwell Technologies
11015,MY,China Ming Yang Wind Power Group Limited
11016,MY,China Ming
11017,MY,China Ming Yang
11018,MYCC,"ClubCorp Holdings,"
11019,MYCC,ClubCorp
11020,MYCC,"ClubCorp Holdings, Inc."
11021,MYE,"Myers Industries,"
11022,MYE,Myers
11023,MYE,"Myers Industries, Inc."
11024,MYGN,"Myriad Genetics, Inc."
11025,MYGN,Myriad Genetics Incorporated
11026,MYGN,Myriad Genetics
11027,MYGN,Myriad Genetics
11028,MYGN,"Myriad Genetics,"
11029,MYL,Mylan N.V.
11030,MYL,Mylan
11031,MYOS,MYOS Corporation
11032,MYOS,MYOS corp
11033,MYOS,MYOS
11034,MYRG,MYR
11035,MYRG,MYR Group Incorporated
11036,MYRG,"MYR Group, Inc."
11037,MYRG,MYR Group
11038,MZF,Managed Duration Investment Grade Municipal Fund
11039,MZF,Managed Duration Investment
11040,MZOR,Mazor Robotics Ltd.
11041,MZOR,Mazor
11042,MZOR,Mazor Robotics
11043,N,Netsuite Inc
11044,N,Netsuite Inc
11045,N,Netsuite
11046,NAC,Nuveen California Dividend Advantage Municipal Fund
11047,NAC,Nuveen California Dividend
11048,NAD,Nuveen Dividend Advantage Municipal Fund
11049,NAD,Nuveen Dividend Advantage
11050,NADL,North Atlantic Drilling Ltd.
11051,NADL,North Atlantic Drilling
11052,NAII,Natural Alternatives International Incorporated
11053,NAII,"Natural Alternatives International, Inc."
11054,NAII,Natural Alternatives International
11055,NAME,"Rightside Group,"
11056,NAME,"Rightside Group, Ltd."
11057,NAN,Nuveen New York Dividend Advantage Municipal Fund
11058,NANO,Nanometrics Incorporated
11059,NANO,Nanometrics inc
11060,NANO,Nanometrics
11061,NAO,Nordic American Offshore Ltd
11062,NAO,Nordic American Offshore
11063,NAO,Nordic American
11064,NAP,Navios Maritime Midstream
11065,NAP,Navios Maritime
11066,NAP,Navios
11067,NAP,Navios Maritime Midstream Partners LP
11068,NAT,Nordic American Tankers Limited
11069,NAT,Nordic American Tankers
11070,NATH,"Nathan's Famous, Inc."
11071,NATH,Nathan's Famous Incorporated
11072,NATH,Nathan's Famous
11073,NATI,National Instruments
11074,NATI,National Instruments corp
11075,NATI,National Instruments Corporation
11076,NATL,National Interstate corp
11077,NATL,National Interstate Corporation
11078,NATR,Nature's Sunshine
11079,NATR,Nature's Sunshine Products Incorporated
11080,NATR,"Nature's Sunshine Products, Inc."
11081,NATR,Nature's Sunshine Products
11082,NAUH,National American University
11083,NAUH,National American
11084,NAUH,"National American University Holdings, Inc."
11085,NAUH,National American University Holdings Incorporated
11086,NAV,Navistar International
11087,NAV,Navistar International Corporation
11088,NAVG,"The Navigators Group, Inc."
11089,NAVG,The Navigators
11090,NAVG,The Navigators Group Incorporated
11091,NAVI,Navient
11092,NAVI,Navient corp
11093,NAVI,Navient Corporation
11094,NAZ,Nuveen Arizona Premium
11095,NAZ,Nuveen Arizona Premium Income Municipal Fund
11096,NBB,Nuveen Build America Bond Fund
11097,NBBC,NewBridge Bank
11098,NBBC,NewBridge Bancorp
11099,NBD,Nuveen Build America Bond Opportunity Fund
11100,NBG,National Bank of Greece
11101,NBG,National Bank of Greece SA
11102,NBHC,National Bank Holdings Corporation
11103,NBIX,"Neurocrine Biosciences, Inc."
11104,NBIX,Neurocrine Biosciences
11105,NBIX,Neurocrine Biosciences
11106,NBIX,Neurocrine Bio
11107,NBIX,"Neurocrine Biosciences,"
11108,NBIX,Neurocrine Biosciences Incorporated
11109,NBL,Noble Energy
11110,NBL,Noble Energy Inc.
11111,NBN,Northeast Bancorp
11112,NBN,Northeast Bank
11113,NBR,Nabors Industries Ltd.
11114,NBR,Nabors
11115,NBR,Nabors Industries
11116,NBTB,NBT
11117,NBTB,NBT Bank
11118,NBTB,NBT Bancorp
11119,NBTB,NBT Bancorp Incorporated
11120,NBTB,NBT Bancorp Inc.
11121,NC,"NACCO Industries, Inc."
11122,NC,NACCO
11123,NC,"NACCO Industries,"
11124,NCA,"Nuveen California Municipal Value Fund, Inc."
11125,NCI,"Navigant Consulting,"
11126,NCI,"Navigant Consulting, Inc."
11127,NCIT,NCI Incorporated
11128,NCIT,"NCI, Inc."
11129,NCIT,NCI
11130,NCLH,Norwegian Cruise Line Holdings Ltd.
11131,NCLH,Norwegian Cruise Line
11132,NCLH,Norwegian Cruise
11133,NCMI,National Cine Media
11134,NCMI,National CineMedia Incorporated
11135,NCMI,National CineMedia
11136,NCMI,National CineMedia
11137,NCMI,National CineMedia Incorporated
11138,NCMI,"National CineMedia, Inc."
11139,NCOM,National Commerce corp
11140,NCOM,National Commerce
11141,NCOM,National Commerce Corporation
11142,NCR,NCR Corporation
11143,NCS,"NCI Building Systems, Inc."
11144,NCS,"NCI Building Systems,"
11145,NCS,NCI Building
11146,NCT,Newcastle Investment
11147,NCT,Newcastle Investment Corporation
11148,NCTY,The9 Limited
11149,NCTY,The9 ltd
11150,NCTY,The9
11151,NCV,AllianzGI Convertible & Income Fund
11152,NCZ,AllianzGI Convertible & Income Fund II
11153,NDAQ,Nasdaq OMX
11154,NDAQ,OMX
11155,NDAQ,Nasdaq OMX Group
11156,NDAQ,"Nasdaq OMX Group, Inc."
11157,NDAQ,The NASDAQ
11158,NDAQ,The NASDAQ OMX Group Incorporated
11159,NDAQ,"The NASDAQ OMX Group, Inc."
11160,NDAQ,The NASDAQ OMX
11161,NDLS,Noodles & Company
11162,NDLS,Noodles & co
11163,NDP,Tortoise Energy
11164,NDP,"Tortoise Energy Independence Fund, Inc."
11165,NDP,Tortoise Energy Independence
11166,NDRM,NeuroDerm
11167,NDRM,NeuroDerm Ltd.
11168,NDRO,Enduro Royalty
11169,NDRO,Enduro
11170,NDRO,Enduro Royalty Trust
11171,NDSN,Nordson
11172,NDSN,Nordson Corporation
11173,NDSN,Nordson corp
11174,NE,Noble Corporation
11175,NE,Noble Corporation
11176,NEA,Nuveen AMT-Free Municipal
11177,NEA,Nuveen AMT-Free Municipal Income Fund
11178,NEA,Nuveen AMT-Free
11179,NECB,Northeast Community Banc
11180,NECB,"Northeast Community Bancorp, Inc."
11181,NECB,Northeast Community Bancorp Incorporated
11182,NECB,Northeast Community
11183,NECB,Northeast Community Bank
11184,NEE,NextEra
11185,NEE,"NextEra Energy, Inc."
11186,NEE,"NextEra Energy,"
11187,NEFF,Neff Corporation
11188,NEFF,Neff
11189,NEFF,Neff Corporation
11190,NEM,Newmont Mining Corporation
